word;quantity;frequency
toothbrush;27;0.016
brush;36;0.021
banana;18;0.011
flower;36;0.021
represent;9;0.005
car;36;0.021
noise;9;0.005
Daddy;27;0.016
spoon;27;0.016
cot;27;0.016
door;36;0.021
pig;9;0.005
nose;18;0.011
chair;72;0.042
mouth;18;0.011
byebye;9;0.005
plane;9;0.005
cow;18;0.011
meow;9;0.005
bus;36;0.021
shoe;27;0.016
teddy;27;0.016
pram;18;0.011
mug;18;0.011
gate;9;0.005
cake;54;0.032
biscuit;9;0.005
light;18;0.011
hat;9;0.005
milk;9;0.005
pencil;9;0.005
rain;9;0.005
tea;27;0.016
woman;9;0.005
doggy;45;0.026
comb;27;0.016
pear;9;0.005
piggy;18;0.011
lady;27;0.016
horse;9;0.005
puppy;9;0.005
duck;27;0.016
mummie;18;0.011
stair;9;0.005
key;18;0.011
tongue;27;0.016
bed;9;0.005
jam;18;0.011
nail;9;0.005
tree;9;0.005
bird;9;0.005
rabbit;9;0.005
cup;18;0.011
bath;9;0.005
bag;18;0.011
seesaw;27;0.016
egg;9;0.005
letter;9;0.005
road;9;0.005
all_gone;9;0.005
sock;9;0.005
bib;9;0.005
birdie;18;0.011
sheep;9;0.005
pen;9;0.005
sweetie;9;0.005
Sandy;9;0.005
jug;9;0.005
Ribena;9;0.005
scarf;9;0.005
